index,id,BookTitle,BookYear,Author,FilmTitle,FilmYear,full name,tmdb_id,id_goodreads,imdbid
2025,3009,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",The Three Musketeers,1992,The Three Musketeers 1992,337077,7190,tt0831399
2026,3009,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",The Three Musketeers,1992,The Three Musketeers 1992,358174,7190,
2027,3011,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",The Three Musketeers,1993,The Three Musketeers 1993,10057,7190,tt0108333
2028,3014,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",The Musketeer,2001,The Musketeer 2001,11370,7190,tt0246544
2029,3016,Les Trois Mousquetaires,1844,"Alexandre Dumas, père","Mickey, Donald, Goofy: The Three Musketeers",2004,"Mickey, Donald, Goofy: The Three Musketeers 2004",21385,7190,tt0371823
2030,3017,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",La Femme Musketeer,2004,La Femme Musketeer 2004,519809,7190,tt0341855
2031,3018,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",Barbie and the Three Musketeers,2009,Barbie and the Three Musketeers 2009,23566,7190,tt1484922
2032,3019,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",The Three Musketeers,2011,The Three Musketeers 2011,52451,7190,tt1509767
2033,3020,The Trouble with Harry,1950,Jack Trevor Story,The Trouble with Harry,1955,The Trouble with Harry 1955,11219,11306870,tt0048750
2034,3021,True Grit,1968,Charles Portis,True Grit,1969,True Grit 1969,17529,257845,tt0065126
2035,3022,True Grit,1968,Charles Portis,Rooster Cogburn,1975,Rooster Cogburn 1975,17538,257845,tt0073636
2036,3023,True Grit,1968,Charles Portis,True Grit: A Further Adventure,1978,True Grit: A Further Adventure 1978,108807,257845,tt0078422
2037,3024,True Grit,1968,Charles Portis,True Grit,2010,True Grit 2010,44264,257845,tt1403865
2038,3025,The Turn of the Screw,1898,Henry James,The Innocents,1961,The Innocents 1961,16372,12948,tt0055018
2039,3028,The Twenty-fifth Hour,1949,Constantin Virgil Gheorghiu,The 25th Hour,1967,The 25th Hour 1967,66568,6560520,tt0062445
2040,3029,Twilight for the Gods,1958,Ernest K. Gann,Twilight for the Gods,1958,Twilight for the Gods 1958,86721,882295,tt0052326
2041,3031,The Twilight Saga,2008,0,Twilight,2008,Twilight 2008,8966,41865,tt1099212
2042,3032,The Twilight Saga,2008,0,The Twilight Saga: New Moon,2009,The Twilight Saga: New Moon 2009,18239,49041,tt1259571
2043,3033,The Twilight Saga,2008,0,The Twilight Saga: Eclipse,2010,The Twilight Saga: Eclipse 2010,24021,428263,tt1325004
2044,3039,Two-Minute Warning,1975,0,Two-Minute Warning,1976,Two-Minute Warning 1976,6883,1597168,tt0075359
2045,3041,Two Much!,1975,Donald E. Westlake,The Twin,1984,The Twin 1984,39978,1271025,tt0087520
2046,3042,Two Much!,1975,Donald E. Westlake,Two Much,1995,Two Much 1995,46029,1271025,tt0118001
2047,3045,Трудно быть богом,1964,Arkady and Boris Strugatsky,Hard to Be a God,1989,Hard to Be a God 1989,64508,759517,tt0097292
2048,3047,The Tunnel of Love,1954,Peter De Vries,The Tunnel of Love,1958,The Tunnel of Love 1958,45599,903730,tt0052325
2049,3048,Ugetsu monogatari,1776,Ueda Akinari,Ugetsu,1953,Ugetsu 1953,14696,723429,tt0046478
2050,3049,The Ugly Dachshund,1938,Gladys Bronwyn Stern,The Ugly Dachshund,1966,The Ugly Dachshund 1966,20277,41445969,tt0061135
2051,3050,The Unbearable Lightness of Being,1984,Milan Kundera,The Unbearable Lightness of Being,1988,The Unbearable Lightness of Being 1988,10644,9717,tt0096332
2052,3051,Uncharted Seas,1938,Dennis Wheatley,The Lost Continent,1968,The Lost Continent 1968,5147,2918296,tt0063240
2053,3052,Uncle Remus,1881,Joel Chandler Harris,Song of the South,1946,Song of the South 1946,13850,77152,tt0038969
2054,3053,Uncle Remus,1881,Joel Chandler Harris,Coonskin,1975,Coonskin 1975,27716,77152,tt0071361
2055,3054,Uncle Remus,1881,Joel Chandler Harris,The Adventures of Brer Rabbit,2006,The Adventures of Brer Rabbit 2006,37319,77152,tt0493201
2056,3055,Under the Tonto Rim,1926,Zane Grey,Under the Tonto Rim,1928,Under the Tonto Rim 1928,454522,56187,tt0019508
2057,3056,Under the Tonto Rim,1926,Zane Grey,Under the Tonto Rim,1933,Under the Tonto Rim 1933,371390,56187,tt0024718
2058,3057,Under the Tonto Rim,1926,Zane Grey,Under the Tonto Rim,1947,Under the Tonto Rim 1947,110840,56187,tt0039934
2059,3058,Undercover Cat,1963,Gordon Gordon and Mildred Gordon,That Darn Cat!,1965,That Darn Cat! 1965,20723,2322235,tt0059793
2060,3059,Undercover Cat,1963,Gordon Gordon and Mildred Gordon,That Darn Cat,1997,That Darn Cat 1997,20735,2322235,tt0120317
2061,3061,The Unforgiven,1957,Alan Le May,The Unforgiven,1960,The Unforgiven 1960,6643,18401124,tt0054428
2062,3063,Tuntematon sotilas,1954,Väinö Linna,The Unknown Soldier,1955,The Unknown Soldier 1955,36439,422728,tt0048752
2063,3064,Tuntematon sotilas,1954,Väinö Linna,The Unknown Soldier,1985,The Unknown Soldier 1985,41205,422728,tt0090215
2064,3065,Useless Cowboy,1943,Alan Le May,Along Came Jones,1945,Along Came Jones 1945,72163,4504828,tt0037508
2065,3066,Valdez Is Coming,1970,Elmore Leonard,Valdez Is Coming,1971,Valdez Is Coming 1971,21242,395277,tt0067921
2066,3067,Valley of the Dolls,1966,Jacqueline Susann,Valley of the Dolls,1967,Valley of the Dolls 1967,3055,581811,tt0062430
2067,3068,Vampire$,1990,John Steakley,Vampires,1998,Vampires 1998,9945,940998,tt0120877
2068,3069,Vampire$,1990,John Steakley,Vampires: Los Muertos,2002,Vampires: Los Muertos 2002,10605,940998,tt0272147
2069,3070,Vampire$,1990,John Steakley,Vampires: The Turning,2005,Vampires: The Turning 2005,49597,940998,tt0398378
2070,3071,Les Valseuses,1974,Bertrand Blier,Going Places,1974,Going Places 1974,4031,6090263,tt0072353
2071,3072,The Vanishing American,1925,Zane Grey,The Vanishing American,1925,The Vanishing American 1925,149515,121218,tt0016480
2072,3073,Vanity Fair,1847,William Makepeace Thackeray,Vanity Fair,1911,Vanity Fair 1911,292174,5797,tt0143973
2073,3074,Vanity Fair,1847,William Makepeace Thackeray,Vanity Fair,1915,Vanity Fair 1915,300400,5797,tt0006210
2074,3075,Vanity Fair,1847,William Makepeace Thackeray,Vanity Fair,1922,Vanity Fair 1922,439844,5797,tt0174318
2075,3076,Vanity Fair,1847,William Makepeace Thackeray,Vanity Fair,1923,Vanity Fair 1923,531174,5797,tt0014572
2076,3077,Vanity Fair,1847,William Makepeace Thackeray,Vanity Fair,1932,Vanity Fair 1932,159336,5797,tt0023652
2077,3078,Vanity Fair,1847,William Makepeace Thackeray,Becky Sharp,1935,Becky Sharp 1935,43888,5797,tt0026104
2078,3082,Vanity Fair,1847,William Makepeace Thackeray,Vanity Fair,2004,Vanity Fair 2004,11632,5797,tt0241025
2079,3083,Vanity Row,1953,W. R. Burnett,Accused of Murder,1956,Accused of Murder 1956,37350,3786122,tt0048924
2080,3085,Vengeance,1984,[3],Sword of Gideon,1986,Sword of Gideon 1986,43626,1681436,tt0092038
2081,3086,Vengeance,1984,[3],Munich,2005,Munich 2005,612,1681436,tt0408306
2082,3087,Vengeance Valley,1949,Luke Short,Vengeance Valley,1951,Vengeance Valley 1951,43384,4801024,tt0044186
2083,3088,A Very Private Gentleman,1990,Martin Booth,The American,2010,The American 2010,27579,487825,tt1440728
2084,3089,Vespers in Vienna,1947,Bruce Marshall,The Red Danube,1949,The Red Danube 1949,36633,11932829,tt0041788
2085,3090,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Iron Mask,1929,The Iron Mask 1929,79761,54499,tt0020030
2086,3091,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Man in the Iron Mask,1939,The Man in the Iron Mask 1939,43836,54499,tt0031619
2087,3092,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Man in the Iron Mask,1977,The Man in the Iron Mask 1977,4199,54499,tt0074853
2088,3093,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Man in the Iron Mask,1998,The Man in the Iron Mask 1998,9313,54499,tt0120744
2089,3093,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Man in the Iron Mask,1998,The Man in the Iron Mask 1998,422241,54499,
2090,3094,Victory,1915,Joseph Conrad,Victory,1919,Victory 1919,185467,438078,tt0010844
2091,3096,Victory,1915,Joseph Conrad,Dangerous Paradise,1930,Dangerous Paradise 1930,261750,438078,tt0020810
2092,3097,Victory,1915,Joseph Conrad,Dangerous Paradise,1930,Dangerous Paradise 1930,261750,438078,tt0020810
2093,3098,Victory,1915,Joseph Conrad,Victory,1940,Victory 1940,359661,438078,tt0033220
2094,3100,De vierde man,1981,Gerard Reve,The Fourth Man,1983,The Fourth Man 1983,29140,2963410,tt0086543
2095,3101,Vigil in the Night,1939,A. J. Cronin,Vigil in the Night,1940,Vigil in the Night 1940,200862,7425169,tt0033221
2096,3102,The Viking,1951,Edison Marshall,The Vikings,1958,The Vikings 1958,42661,6453629,tt0052365
2097,3103,Viper Three,1972,Walter Wager,Twilight's Last Gleaming,1977,Twilight's Last Gleaming 1977,75938,20160057,tt0076845
2098,3106,Vingt mille lieues sous les mers,1870,Jules Verne,"20,000 Leagues Under the Sea",1954,"20,000 Leagues Under the Sea 1954",173,33507,tt0046672
2099,3107,Vingt mille lieues sous les mers,1870,Jules Verne,Captain Nemo and the Underwater City,1969,Captain Nemo and the Underwater City 1969,56354,33507,tt0065522
2100,3113,Vingt mille lieues sous les mers,1870,Jules Verne,The Black Hole,1979,The Black Hole 1979,9570,33507,tt0078869
2101,3114,Vingt mille lieues sous les mers,1870,Jules Verne,"20,000 Leagues Under the Sea",1985,"20,000 Leagues Under the Sea 1985",79380,33507,tt0498755
2102,3115,Vingt mille lieues sous les mers,1870,Jules Verne,"20,000 Leagues Under the Sea",1997,"20,000 Leagues Under the Sea 1997",2965,33507,tt0118247
2103,3116,Vingt mille lieues sous les mers,1870,Jules Verne,"20,000 Leagues Under the Sea",1997,"20,000 Leagues Under the Sea 1997",2965,33507,tt0118247
2104,3118,Vingt mille lieues sous les mers,1870,Jules Verne,"20,000 Leagues Under the Sea",2002,"20,000 Leagues Under the Sea 2002",271378,33507,
2105,3121,The Virginian: A Horseman of the Plains,1902,Owen Wister,The Virginian,1914,The Virginian 1914,97901,169751,tt0004766
2106,3122,The Virginian: A Horseman of the Plains,1902,Owen Wister,The Virginian,1923,The Virginian 1923,417271,169751,tt0014582
2107,3123,The Virginian: A Horseman of the Plains,1902,Owen Wister,The Virginian,1929,The Virginian 1929,42616,169751,tt0020556
2108,3124,The Virginian: A Horseman of the Plains,1902,Owen Wister,The Virginian,1946,The Virginian 1946,121230,169751,tt0039082
2109,3125,The Virginian: A Horseman of the Plains,1902,Owen Wister,The Virginian,2000,The Virginian 2000,179384,169751,tt0164962
2110,3126,Vision Quest,1979,Terry Davis,Vision Quest,1985,Vision Quest 1985,30069,450110,tt0090270
2111,3128,Le Voleur,1897,Georges Darien,The Thief of Paris,1967,The Thief of Paris 1967,55370,8764830,tt0062457
2112,3129,Voyage au centre de la Terre,1864,Jules Verne,Journey to the Center of the Earth,1959,Journey to the Center of the Earth 1959,11571,32829,tt0052948
2113,3132,Voyage au centre de la Terre,1864,Jules Verne,Journey to the Center of the Earth,1993,Journey to the Center of the Earth 1993,257001,32829,tt0107279
2114,3138,Les Voyages et aventures du capitaine Hatteras,1866,Jules Verne,The Conquest of the Pole,1912,The Conquest of the Pole 1912,114146,158247,tt0002113
2115,3139,Voyage of the Damned,1974,Gordon Thomas,Voyage of the Damned,1976,Voyage of the Damned 1976,75641,619930,tt0075406
2116,3140,The Wages of Fear,1950,Georges-Jean Arnaud,The Wages of Fear,1953,The Wages of Fear 1953,204,3269371,tt0046268
2117,3141,The Wages of Fear,1950,Georges-Jean Arnaud,Violent Road,1958,Violent Road 1958,107678,3269371,tt0052368
2118,3143,The Wages of Fear,1950,Georges-Jean Arnaud,Sorcerer,1977,Sorcerer 1977,38985,3269371,tt0076740
2119,3144,The Wailing Asteroid,1960,Murray Leinster,The Terrornauts,1967,The Terrornauts 1967,79746,1220489,tt0062355
2120,3145,A Walk to Remember,1999,Nicholas Sparks,A Walk to Remember,2002,A Walk to Remember 2002,10229,85421,tt0281358
2121,3146,Walkabout,1959,Donald G. Payne,Walkabout,1971,Walkabout 1971,36040,1141654,tt0067959
2122,3147,Walking Shadow,1994,Robert B. Parker,Walking Shadow,2001,Walking Shadow 2001,215175,69626,tt0271873
2123,3148,Waltz into Darkness,1947,Cornell Woolrich,Mississippi Mermaid,1969,Mississippi Mermaid 1969,1651,941136,tt0064990
2124,3149,Waltz into Darkness,1947,Cornell Woolrich,Original Sin,2001,Original Sin 2001,2057,941136,tt0218922
2125,3150,Wanderer of the Wasteland,1923,Zane Grey,Wanderer of the Wasteland,1924,Wanderer of the Wasteland 1924,313815,121330,tt0015467
2126,3151,Wanderer of the Wasteland,1923,Zane Grey,Wanderer of the Wasteland,1935,Wanderer of the Wasteland 1935,110836,121330,tt0027182
2127,3152,Wanderer of the Wasteland,1923,Zane Grey,Wanderer of the Wasteland,1945,Wanderer of the Wasteland 1945,357876,121330,tt0038237
2128,3153,War and Peace,1869,Leo Tolstoy,War and Peace,1956,War and Peace 1956,11706,656,tt0049934
2129,3154,War and Peace,1869,Leo Tolstoy,War and Peace,1966,War and Peace 1966,29266,656,tt0063794
2130,3155,War Horse,1982,Michael Morpurgo,War Horse,2011,War Horse 2011,57212,8081449,tt1568911
2131,3156,The War of the Roses,1981,0,The War of the Roses,1989,The War of the Roses 1989,249,4594418,tt0098621
2132,3157,The War of the Worlds,1898,H. G. Wells,The War of the Worlds,1953,The War of the Worlds 1953,8974,8909,tt0046534
2133,3159,The War of the Worlds,1898,H. G. Wells,War of the Worlds,2005,War of the Worlds 2005,74,8909,tt0407304
2134,3161,The War of the Worlds,1898,H. G. Wells,H.G. Wells' The War of the Worlds,2005,H.G. Wells' The War of the Worlds 2005,169230,8909,tt0425638
2135,3162,The War of the Worlds,1898,H. G. Wells,H.G. Wells' War of the Worlds,2005,H.G. Wells' War of the Worlds 2005,34812,8909,tt0449040
2136,3163,The War of the Worlds,1898,H. G. Wells,War of the Worlds 2: The Next Wave,2008,War of the Worlds 2: The Next Wave 2008,16268,8909,tt1183733
2137,3166,A Watcher in the Woods,1976,0,The Watcher in the Woods,1980,The Watcher in the Woods 1980,21970,3167863,tt0081738
2138,3167,Water for Elephants,2006,Sara Gruen,Water for Elephants,2011,Water for Elephants 2011,55787,85609,tt1067583
2139,3168,The Water Hole,1927,Zane Grey,The Water Hole,1928,The Water Hole 1928,535918,18351860,tt0019550
2140,3169,Watership Down,1972,Richard Adams,Watership Down,1978,Watership Down 1978,11837,22599115,tt0078480
2141,3170,The Way West,1949,"A. B. Guthrie, Jr.",The Way West,1967,The Way West 1967,42703,202033,tt0062479
2142,3171,The Werewolf of Paris,1933,Guy Endore,The Curse of the Werewolf,1961,The Curse of the Werewolf 1961,28752,539519,tt0054777
2143,3172,The Werewolf of Paris,1933,Guy Endore,Legend of the Werewolf,1975,Legend of the Werewolf 1975,42333,539519,tt0073275
2144,3174,West of the Pecos,1937,Zane Grey,West of the Pecos,1934,West of the Pecos 1934,345502,121313,tt0025971
2145,3175,West of the Pecos,1937,Zane Grey,West of the Pecos,1945,West of the Pecos 1945,110841,121313,tt0038241
2146,3176,The Wet Parade,1931,Upton Sinclair,The Wet Parade,1932,The Wet Parade 1932,156339,17212039,tt0023685
2147,3177,We're Back! A Dinosaur's Story,1987,Hudson Talbott,We're Back! A Dinosaur's Story,1993,We're Back! A Dinosaur's Story 1993,18890,1038619,tt0108526
2148,3178,What Dreams May Come,1978,Richard Matheson,What Dreams May Come,1998,What Dreams May Come 1998,12159,6062175,tt0120889
2149,3180,The Wheels Spins,1936,Ethel Lina White,The Lady Vanishes,1938,The Lady Vanishes 1938,940,1024939,tt0030341
2150,3181,The Wheels Spins,1936,Ethel Lina White,The Lady Vanishes,1979,The Lady Vanishes 1979,4706,1024939,tt0079428
2151,3185,When Knighthood Was in Flower,1898,Charles Major,When Knighthood Was in Flower,1922,When Knighthood Was in Flower 1922,53801,1446530,tt0013750
2152,3186,When Knighthood Was in Flower,1898,Charles Major,The Sword and the Rose,1953,The Sword and the Rose 1953,64851,1446530,tt0046387
2153,3187,When Worlds Collide,1932,Edwin Balmer,When Worlds Collide,1951,When Worlds Collide 1951,16380,670572,tt0044207
2154,3189,Where Eagles Dare,1967,Alistair MacLean,Where Eagles Dare,1968,Where Eagles Dare 1968,11046,148337,tt0065207
2155,3190,Where the Boys Are,1960,Glendon Swarthout,Where the Boys Are,1960,Where the Boys Are 1960,43049,2170331,tt0054469
2156,3191,Where the Boys Are,1960,Glendon Swarthout,Where the Boys Are '84,1984,Where the Boys Are '84 1984,59897,2170331,tt0088395
2157,3192,Where the Red Fern Grows,1961,Wilson Rawls,Where the Red Fern Grows,1974,Where the Red Fern Grows 1974,26514,1883224,tt0072402
2158,3193,Where the Wild Things Are,1963,Maurice Sendak,Where the Wild Things Are,2009,Where the Wild Things Are 2009,16523,19542,tt0386117
2159,3194,Whistle Stop,1941,Maritta Wolff,Whistle Stop,1946,Whistle Stop 1946,55600,1270088,tt0039101
2160,3195,White Banners,1936,Lloyd C. Douglas,White Banners,1938,White Banners 1938,123452,601531,tt0030973
2161,3196,White Dog,1970,Romain Gary,White Dog,1982,White Dog 1982,47955,73133,tt0084899
2162,3198,White Fang,1906,Jack London,White Fang,1936,White Fang 1936,297152,5506983,tt0028501
2163,3200,White Fang,1906,Jack London,White Fang,1973,White Fang 1973,58061,5506983,tt0069536
2164,3202,White Fang,1906,Jack London,White Fang to the Rescue,1974,White Fang to the Rescue 1974,106145,5506983,tt0072436
2165,3204,White Fang,1906,Jack London,White Fang and the Hunter,1975,White Fang and the Hunter 1975,158013,5506983,tt0090318
2166,3205,White Fang,1906,Jack London,White Fang,1991,White Fang 1991,12227,5506983,tt0103247
2167,3207,White Fang,1906,Jack London,White Fang,1991,White Fang 1991,12227,5506983,tt0103247
2168,3206,White Fang,1906,Jack London,White Fang 2: Myth of the White Wolf,1994,White Fang 2: Myth of the White Wolf 1994,43643,5506983,tt0111701
2169,3208,White Fang,1906,Jack London,White Fang,1997,White Fang 1997,323072,5506983,tt0243657
2170,3210,The White Ship,1975,Donald G. Payne,The White Ship,1976,The White Ship 1976,263830,872234,tt0169601
2171,3211,The White Stallions of Vienna,1963,Alois Podhajsky,Miracle of the White Stallions,1963,Miracle of the White Stallions 1963,58019,718476,tt0057312
2172,3214,Who Censored Roger Rabbit?,1981,Gary K. Wolf,Who Framed Roger Rabbit,1988,Who Framed Roger Rabbit 1988,856,312490,tt0096438
2173,3216,Who Rides with Wyatt,1955,Henry Wilson Allen,Young Billy Young,1969,Young Billy Young 1969,39295,6797421,tt0065230
2174,3217,Why Me?,1983,Donald E. Westlake,Why Me?,1990,Why Me? 1990,142946,598330,tt0100931
2175,3219,Wide Sargasso Sea,1966,Jean Rhys,Wide Sargasso Sea,1993,Wide Sargasso Sea 1993,41667,889025,tt0108565
2176,3220,A Widow for One Year,1998,John Irving,The Door in the Floor,2004,The Door in the Floor 2004,1944,1153178,tt0348593
2177,3221,Wild Horse Mesa,1928,Zane Grey,Wild Horse Mesa,1925,Wild Horse Mesa 1925,459346,121226,tt0016534
2178,3222,Wild Horse Mesa,1928,Zane Grey,Wild Horse Mesa,1932,Wild Horse Mesa 1932,159296,121226,tt0024774
2179,3223,Wild Horse Mesa,1928,Zane Grey,Wild Horse Mesa,1947,Wild Horse Mesa 1947,182254,121226,tt0179533
2180,3226,The Willing Flesh,1955,Willi Heinrich,Cross of Iron,1977,Cross of Iron 1977,10839,2240204,tt0074695
2181,3227,Wilt,1976,Tom Sharpe,Wilt,1989,Wilt 1989,44561,420966,tt0097891
2182,3228,The Wind in the Willows,1908,Kenneth Grahame,The Adventures of Ichabod and Mr. Toad,1949,The Adventures of Ichabod and Mr. Toad 1949,13465,5659,tt0041094
2183,3229,The Wind in the Willows,1908,Kenneth Grahame,The Wind in the Willows,1983,The Wind in the Willows 1983,38782,5659,tt0086590
2184,3231,The Wind in the Willows,1908,Kenneth Grahame,The Wind in the Willows,1987,The Wind in the Willows 1987,75523,5659,tt0094326
2185,3232,The Wind in the Willows,1908,Kenneth Grahame,The Wind in the Willows,1995,The Wind in the Willows 1995,59178,5659,tt0192802
2186,3234,The Wind in the Willows,1908,Kenneth Grahame,The Wind in the Willows,1996,The Wind in the Willows 1996,47168,5659,tt0118172
2187,3235,The Wind in the Willows,1908,Kenneth Grahame,The Wind in the Willows,2006,The Wind in the Willows 2006,36602,5659,tt0825347
2188,3240,Winnie-the-Pooh,1928,0,The Many Adventures of Winnie the Pooh,1977,The Many Adventures of Winnie the Pooh 1977,250480,99107,tt0076363
2189,3242,Winnie-the-Pooh,1928,0,Pooh's Grand Adventure: The Search for Christopher Robin,1997,Pooh's Grand Adventure: The Search for Christopher Robin 1997,14903,99107,tt0119918
